9805,-7.39,-6.03,7.55,325.50,-37.94,27.44
9827,-8.18,-2.72,7.37,324.56,-39.25,26.81
9854,-8.08,-2.98,7.02,323.63,-40.56,25.75
9876,-9.57,-4.41,7.59,322.44,-42.75,24.44
9900,-10.02,-4.59,6.53,321.81,-44.06,24.12
9921,-10.87,-6.45,6.75,321.50,-45.50,24.56
9946,-11.07,-6.13,6.64,322.13,-46.81,25.87
9967,-10.54,-4.68,7.67,324.56,-48.19,29.31
9988,-9.60,-3.63,8.71,326.63,-48.63,32.19
10009,-8.85,-3.20,8.50,328.63,-48.38,34.88
10032,-8.31,-4.36,7.69,330.50,-47.69,37.31
10058,-7.98,-5.29,6.94,332.38,-46.56,39.88
10081,-7.24,-4.31,5.68,335.56,-44.06,43.81
10106,-6.50,-4.47,4.98,339.06,-41.25,47.56
10128,-7.01,-5.53,4.45,341.75,-39.31,50.13
10149,-7.13,-6.67,4.97,344.44,-37.31,53.00
10171,-6.56,-6.73,4.78,347.25,-35.06,55.94
10199,-5.96,-6.75,4.98,350.50,-32.56,58.69
10219,-5.63,-7.74,5.83,355.88,-28.12,62.50
10243,-4.74,-7.00,5.41,359.75,-24.50,64.37
10263,-3.92,-6.47,4.40,3.44,-20.56,66.00
10287,-3.51,-5.63,2.61,8.19,-15.00,67.87
10308,-2.27,-7.88,5.01,11.06,-12.00,68.87
10330,-1.21,-8.94,5.63,14.06,-8.88,69.31
10352,-1.19,-8.32,4.51,17.19,-5.50,69.56
10377,-0.70,-8.28,3.60,22.06,-0.12,70.12
10398,-0.71,-7.18,1.49,25.56,3.44,70.69
10420,-0.30,-8.71,1.85,29.06,6.69,71.50
10441,-0.77,-10.78,0.88,33.00,9.88,72.62
10462,-0.77,-10.94,1.72,38.00,13.50,74.00
10486,-0.68,-9.23,3.45,44.06,17.81,75.12
10508,2.82,-6.45,3.63,52.69,24.81,76.12
10529,4.22,-4.98,-0.36,57.63,29.37,76.69
10551,5.04,-4.53,-0.78,62.31,33.31,77.12
10573,6.09,-4.96,0.95,66.62,36.31,77.56
10597,6.64,-4.49,1.29,70.25,38.75,77.81
10618,7.30,-4.63,1.29,74.19,41.75,77.75
10644,6.96,-5.01,-0.05,75.94,43.31,77.25
10664,6.33,-6.20,0.94,77.44,44.50,76.56
10688,6.30,-6.69,3.08,80.00,46.56,75.50
10710,7.56,-4.44,2.14,81.81,48.31,75.00
10730,8.39,-3.70,2.21,83.50,49.94,74.56
10753,8.72,-2.73,2.01,84.81,51.25,74.19
10773,8.73,-2.48,1.57,85.69,52.19,73.81
10797,8.21,-2.86,0.67,86.12,52.69,73.62
10818,7.78,-3.98,1.98,86.62,52.88,73.37
10840,8.91,-2.05,1.23,86.62,52.88,73.25
10860,9.71,0.63,2.18,86.12,52.50,73.12
10883,9.71,1.92,1.33,84.69,51.50,73.19
10906,9.62,2.01,0.59,82.12,49.69,73.37
10930,7.71,1.28,-0.57,76.94,45.19,73.12
10951,5.33,-1.51,1.84,72.87,40.50,72.94
10973,2.12,-5.75,3.74,68.31,35.38,73.12
10999,1.99,-7.05,4.59,63.56,30.69,73.06
